Rxn id,Rxn description,Formula,Gene-reaction association,Genes,Proteins,Subsystem,Reversible,LB,UB,Objective,Confidence Score,EC Number,Notes,References,,,
SMPD3l181,sphingomyelin phosphodiesterase (neutral sphingomyelinase),h2o_c + sphmyln181_c  => cholp_c + crm181_c + h_c ,(PFL1870c),PFL1870c,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,3.1.4.12,added,DOI: 10.1042/bj3460671,,,
SPHMYLN181,assignment to generic species,sphmyln181_c <=> sphmyln_c,,,,,1,-1000,1000,0,,,added,,,,
FACOAL200t2pp_ap,FACOAL120t2pp_ap,atp_ap + coa_ap + eic_ap => amp_ap + eiccoa_ap + ppi_ap ,(MAL13P1_485) or (PF07_0129) or (PF14_0751) or (PF14_0761) or (PFB0685c) or (PFB0695c) or (PFC0050c) or (PFD0085c) or (PFE1250w) or (PFF0945c) or (PFL1880w) or (PFL2570w) or (PFL0035c),MAL13P1_485 PF07_0129 PF14_0751 PF14_0761 PFB0685c PFB0695c PFC0050c PFD0085c PFE1250w PFF0945c PFL1880w PFL2570w PFL0035c,,Lipids FattyAcidSynthesis ; Lipids SphingomyelinCeramideMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,6.2.1.3,Added AcylCoA synthetase 7 (PFL0035c),,,,
COA11tap,COA11tap,eiccoa_ap  <=>  eiccoa_c,,,,Transport AP,1,-1000,1000,0,,,,,,,
DSAT200,sphingosine N-acyltransferase,sphgn_c + eiccoa_c => coa_c + dhcrm200_c,(PFE0405c) or (PF14_0034),PFE0405c PF14_0034,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.3.1.24,added,,,,
DHCRD1200,Oxidoreductase,dhcrm200_c + nadp_c + o2_c  => crm200_c + 2 h2o_c + nadph_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
DHCRD2200,Oxidoreductase,dhcrm200_c + fad_c + 0.5 o2_c  => crm200_c + h2o_c + fadh2_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
SMS200,SMS,crm200_c + pc_c  <=> dag_c + sphmyln200_c ,(PFF1215w) or (PFF1210w),PFF1210w PFF1215w,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.7.8.27,"added, made the reaction reversible",DOI 10.1038/sj.emboj.7600034,,,
SMPD3l200,sphingomyelin phosphodiesterase (neutral sphingomyelinase),h2o_c + sphmyln200_c  => cholp_c + crm200_c + h_c ,(PFL1870c),PFL1870c,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,3.1.4.12,added,DOI: 10.1042/bj3460671,,,
SPHMYLN200,assignment to generic species,sphmyln200_c <=> sphmyln_c,,,,,1,-1000,1000,0,,,added,,,,
FACOAL220t2pp_ap,FACOAL122t2pp_ap,atp_ap + coa_ap + doco_ap  => amp_ap + doccoa_ap + ppi_ap ,(MAL13P1_485) or (PF07_0129) or (PF14_0751) or (PF14_0761) or (PFB0685c) or (PFB0695c) or (PFC0050c) or (PFD0085c) or (PFE1250w) or (PFF0945c) or (PFL1880w) or (PFL2570w) or (PFL0035c),MAL13P1_485 PF07_0129 PF14_0751 PF14_0761 PFB0685c PFB0695c PFC0050c PFD0085c PFE1250w PFF0945c PFL1880w PFL2570w PFL0035c,,Lipids FattyAcidSynthesis ; Lipids SphingomyelinCeramideMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,6.2.1.3,Added AcylCoA synthetase 7 (PFL0035c),,,,
COA12tap,COA12tap,doccoa_ap  <=>  doccoa_c,,,,Transport AP,1,-1000,1000,0,,,,,,,
DSAT220,sphingosine N-acyltransferase,sphgn_c + doccoa_c => coa_c + dhcrm220_c,(PFE0405c) or (PF14_0034),PFE0405c PF14_0034,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.3.1.24,added,,,,
DHCRD1220,Oxidoreductase,dhcrm220_c + nadp_c + 0.5 o2_c  => crm220_c + h2o_c + h_c  + nadph_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
DHCRD2220,Oxidoreductase,dhcrm220_c + fad_c + 0.5 o2_c  => crm220_c + h2o_c + fadh2_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
SMS220,SMS,crm220_c + pc_c  <=> dag_c + sphmyln220_c ,(PFF1215w) or (PFF1210w),PFF1210w PFF1215w,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.7.8.27,"added, made the reaction reversible",DOI 10.1038/sj.emboj.7600034,,,
SMPD3l220,sphingomyelin phosphodiesterase (neutral sphingomyelinase),h2o_c + sphmyln220_c  => cholp_c + crm220_c + h_c ,(PFL1870c),PFL1870c,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,3.1.4.12,added,DOI: 10.1042/bj3460671,,,
SPHMYLN220,assignment to generic species,sphmyln220_c <=> sphmyln_c,,,,,1,-1000,1000,0,,,added,,,,
FACOAL240t2pp_ap,FACOAL124t2pp_ap,atp_ap + coa_ap + ligno_ap  => amp_ap + ligcoa_ap + ppi_ap ,(MAL13P1_485) or (PF07_0129) or (PF14_0751) or (PF14_0761) or (PFB0685c) or (PFB0695c) or (PFC0050c) or (PFD0085c) or (PFE1250w) or (PFF0945c) or (PFL1880w) or (PFL2570w) or (PFL0035c),MAL13P1_485 PF07_0129 PF14_0751 PF14_0761 PFB0685c PFB0695c PFC0050c PFD0085c PFE1250w PFF0945c PFL1880w PFL2570w PFL0035c,,Lipids FattyAcidSynthesis ; Lipids SphingomyelinCeramideMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,6.2.1.3,Added AcylCoA synthetase 7 (PFL0035c),,,,
COA13tap,COA13tap,ligcoa_ap  <=>  ligcoa_c,,,,Transport AP,1,-1000,1000,0,,,,,,,
DSAT240,sphingosine N-acyltransferase,sphgn_c + ligcoa_c=> coa_c + dhcrm240_c,(PFE0405c) or (PF14_0034),PFE0405c PF14_0034,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.3.1.24,added,,,,
DHCRD1240,Oxidoreductase,dhcrm240_c + nadp_c + 0.5 o2_c  => crm240_c + h2o_c + h_c  + nadph_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
DHCRD2240,Oxidoreductase,dhcrm240_c + fad_c + 0.5 o2_c  => crm240_c + h2o_c + fadh2_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
SMS240,SMS,crm240_c + pc_c  <=> dag_c + sphmyln240_c ,(PFF1215w) or (PFF1210w),PFF1210w PFF1215w,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.7.8.27,"added, made the reaction reversible",DOI 10.1038/sj.emboj.7600034,,,
SMPD3l240,sphingomyelin phosphodiesterase (neutral sphingomyelinase),h2o_c + sphmyln240_c  => cholp_c + crm240_c + h_c ,(PFL1870c),PFL1870c,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,3.1.4.12,added,DOI: 10.1042/bj3460671,,,
SPHMYLN240,assignment to generic species,sphmyln240_c <=> sphmyln_c,,,,,1,-1000,1000,0,,,added,,,,
FACOAL241t2pp_ap,FACOAL124t2pp_ap,atp_ap + coa_ap + nerv_ap  => amp_ap + nervcoa_ap + ppi_ap ,(MAL13P1_485) or (PF07_0129) or (PF14_0751) or (PF14_0761) or (PFB0685c) or (PFB0695c) or (PFC0050c) or (PFD0085c) or (PFE1250w) or (PFF0945c) or (PFL1880w) or (PFL2570w) or (PFL0035c),MAL13P1_485 PF07_0129 PF14_0751 PF14_0761 PFB0685c PFB0695c PFC0050c PFD0085c PFE1250w PFF0945c PFL1880w PFL2570w PFL0035c,,Lipids FattyAcidSynthesis ; Lipids SphingomyelinCeramideMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,6.2.1.3,Added AcylCoA synthetase 7 (PFL0035c),,,,
COA14tap,COA14tap,nervcoa_ap  <=>  nervcoa_c,,,,Transport AP,1,-1000,1000,0,,,,,,,
DSAT241,sphingosine N-acyltransferase,sphgn_c + nervcoa_c => coa_c + dhcrm241_c,(PFE0405c) or (PF14_0034),PFE0405c PF14_0034,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.3.1.24,added,,,,
DHCRD1241,Oxidoreductase,dhcrm241_c + nadp_c + 0.5 o2_c  => crm241_c + h2o_c + h_c  + nadph_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
DHCRD2241,Oxidoreductase,dhcrm241_c + fad_c + 0.5 o2_c  => crm241_c + h2o_c + fadh2_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,DOI 10.1038/sj.emboj.7600034,,,
SMS241,SMS,crm241_c + pc_c  <=> dag_c + sphmyln241_c ,(PFF1215w) or (PFF1210w),PFF1210w PFF1215w,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.7.8.27,"added, made the reaction reversible",,,,
SMPD3l241,sphingomyelin phosphodiesterase (neutral sphingomyelinase),h2o_c + sphmyln241_c  => cholp_c + crm241_c + h_c ,(PFL1870c),PFL1870c,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,3.1.4.12,added,DOI: 10.1042/bj3460671,,,
SPHMYLN241,assignment to generic species,sphmyln241_c <=> sphmyln_c,,,,,1,-1000,1000,0,,,added,,,,
FACOAL260t2pp_ap,FACOAL124t2pp_ap,atp_ap + coa_ap + cero_ap  => amp_ap + cerocoa_ap + ppi_ap ,(MAL13P1_485) or (PF07_0129) or (PF14_0751) or (PF14_0761) or (PFB0685c) or (PFB0695c) or (PFC0050c) or (PFD0085c) or (PFE1250w) or (PFF0945c) or (PFL1880w) or (PFL2570w) or (PFL0035c),MAL13P1_485 PF07_0129 PF14_0751 PF14_0761 PFB0685c PFB0695c PFC0050c PFD0085c PFE1250w PFF0945c PFL1880w PFL2570w PFL0035c,,Lipids FattyAcidSynthesis ; Lipids SphingomyelinCeramideMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,6.2.1.3,Added AcylCoA synthetase 7 (PFL0035c),,,,
COA15tap,COA15tap,cerocoa_ap  <=>  cerocoa_c,,,,Transport AP,1,-1000,1000,0,,,,,,,
DSAT260,sphingosine N-acyltransferase,sphgn_c + cerocoa_c => coa_c + dhcrm260_c,(PFE0405c) or (PF14_0034),PFE0405c PF14_0034,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.3.1.24,added,,,,
DHCRD1260,Oxidoreductase,dhcrm260_c + nadp_c + 0.5 o2_c  => crm260_c + h2o_c + h_c  + nadph_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
DHCRD2260,Oxidoreductase,dhcrm260_c + fad_c + 0.5 o2_c  => crm260_c + h2o_c + fadh2_c,,,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,1.14.-.-,added,,,,
SMS260,SMS,crm260_c + pc_c  <=> dag_c + sphmyln260_c ,(PFF1215w) or (PFF1210w),PFF1210w PFF1215w,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,2.7.8.27,"added, made the reaction reversible",DOI 10.1038/sj.emboj.7600034,,,
SMPD3l260,sphingomyelin phosphodiesterase (neutral sphingomyelinase),h2o_c + sphmyln260_c  => cholp_c + crm260_c + h_c ,(PFL1870c),PFL1870c,,Lipids SphingomyelinCeramideMetabolism,0,0,1000,0,,3.1.4.12,added,DOI: 10.1042/bj3460671,,,
SPHMYLN260,assignment to generic species,sphmyln260_c <=> sphmyln_c,,,,,1,-1000,1000,0,,,added,,,,
CLPNSYN120,Cardiolipin synthesis/CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase,pg120_c + cdpdddecg_c => clpn120_c + cmp_c ,(PFF0465c),PFF0465c,,Cardiolipin metabolism,0,0,1000,0,,2.7.8.41,added,,,,
CLPNSYN140,Cardiolipin synthesis/CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase,pg140_c + cdpdtdecg_c => clpn140_c + cmp_c ,(PFF0465c),PFF0465c,,Cardiolipin metabolism,0,0,1000,0,,2.7.8.41,added,,,,
CLPNSYN141,Cardiolipin synthesis/CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase,pg141_c + cdpdtdec7eg_c => clpn141_c + cmp_c ,(PFF0465c),PFF0465c,,Cardiolipin metabolism,0,0,1000,0,,2.7.8.41,added,,,,
CLPNSYN160,Cardiolipin synthesis/CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase,pg160_c + cdpdhdecg_c => clpn160_c + cmp_c ,(PFF0465c),PFF0465c,,Cardiolipin metabolism,0,0,1000,0,,2.7.8.41,added,,,,
CLPNSYN161,Cardiolipin synthesis/CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase,pg161_c + cdpdhdec9eg_c => clpn161_c + cmp_c ,(PFF0465c),PFF0465c,,Cardiolipin metabolism,0,0,1000,0,,2.7.8.41,added,,,,
CLPNSYN180,Cardiolipin synthesis/CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase,pg180_c + cdpdddecg_c => clpn180_c + cmp_c ,(PFF0465c),PFF0465c,,Cardiolipin metabolism,0,0,1000,0,,2.7.8.41,added,,,,
FAS180COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + pmtcoa_ap => co2_ap + coa_ap + nadp_ap + 3oodcoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1180,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3oodcoa_ap <=> nad_ap + 3hodcoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH180,3-hydroxyacyl-CoA dehydratase,3hodcoa_ap => h2o_ap + od2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL180,very long-chain acyl-CoA dehydrogenase,od2coa_ap + fadh2_ap  <=> stcoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS181COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + hdcoa_ap => co2_ap + coa_ap + nadp_ap + 3oodecoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1181,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3oodcoa_ap <=> nad_ap + 3hodcoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH181,3-hydroxyacyl-CoA dehydratase,3hodecoa_ap => h2o_ap + ode2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL181,very long-chain acyl-CoA dehydrogenase,ode2coa_ap + fadh2_ap  <=> odecoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS200COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + stcoa_ap => co2_ap + coa_ap + nadp_ap + 3oeiccoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1200,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3oeiccoa_ap <=> nad_ap + 3heiccoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH200,3-hydroxyacyl-CoA dehydratase,3heiccoa_ap => h2o_ap + eic2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL200,very long-chain acyl-CoA dehydrogenase,eic2coa_ap + fadh2_ap  <=> eiccoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS201COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + odecoa_ap => co2_ap + coa_ap + nadp_ap + 3oicecoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1201,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3oicecoa_ap <=> nad_ap + 3hicecoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH201,3-hydroxyacyl-CoA dehydratase,3hicecoa_ap => h2o_ap + ice2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL201,very long-chain acyl-CoA dehydrogenase,ice2coa_ap + fadh2_ap  <=> icecoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS220COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + eiccoa_ap => co2_ap + coa_ap + nadp_ap + 3odoccoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1220,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3odoccoa_ap <=> nad_ap + 3hdoccoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH220,3-hydroxyacyl-CoA dehydratase,3hdoccoa_ap => h2o_ap + doc2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL220,very long-chain acyl-CoA dehydrogenase,doc2coa_ap + fadh2_ap  <=> doccoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS240COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + doccoa_ap => co2_ap + coa_ap + nadp_ap + 3oligcoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1240,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3oligcoa_ap <=> nad_ap + 3hligcoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH240,3-hydroxyacyl-CoA dehydratase,3hligcoa_ap => h2o_ap + lig2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL240,very long-chain acyl-CoA dehydrogenase,lig2coa_ap + fadh2_ap  <=> ligcoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS221COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + icecoa_ap  => co2_ap + coa_ap + nadp_ap + 3odocoecoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1221,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3odocoecoa_ap <=> nad_ap + 3hdocoecoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH221,3-hydroxyacyl-CoA dehydratase,3hdocoecoa_ap => h2o_ap + docoe2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL221,3-hydroxyacyl-CoA dehydratase,docoe2coa_ap + fadh2_ap  <=> docoecoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS241COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + docoecoa_ap => co2_ap + coa_ap + nadp_ap + 3onervcoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1241,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3onervcoa_ap <=> nad_ap + 3hnervcoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH241,3-hydroxyacyl-CoA dehydratase,3hnervcoa_ap => h2o_ap + nerv2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL241,very long-chain acyl-CoA dehydrogenase,nerv2coa_ap + fadh2_ap  <=> nervcoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,,,,
FAS260COA,Fatty-acyl-CoA synthase,nadph_ap + malcoa_ap + ligcoa_ap => co2_ap + coa_ap + nadp_ap + 3ocerocoa_ap,(PFA0455c) or (PFE1250w) or (PF07_0129) or (PFI0980w) or (PF14_0751) or (PF14_0761),PFA0455c PFE1250w PF07_0129 PFI0980w PF14_0751 PF14_0761,,Fatty acids elongation,0,0,1000,0,,2.3.1.86,added,,,,
FOX2_1260,3-hydroxyacyl-CoA dehydrogenase,nadh_ap + h_ap + 3ocerocoa_ap <=> nad_ap + 3hcerocoa_ap,(PFD1035w),PFD1035w,,Fatty acids elongation,0,0,1000,0,,1.1.1.35,added,,,,
ECOAH260,3-hydroxyacyl-CoA dehydratase,3hcerocoa_ap => h2o_ap + cero2coa_ap,(PF10_0167) or (PF14_0232),PF10_0167 PF14_0232,,Fatty acids elongation,0,0,1000,0,,4.2.1.17,added,,,,
ACADVL260,very long-chain acyl-CoA dehydrogenase,cero2coa_ap + fadh2_ap  <=> cerocoa_ap + fad_ap,(PF11_0370),PF11_037,,Fatty acids elongation,0,0,1000,0,,1.3.8.9,added,MPMP,,,
NDP4,nucleoside-diphosphatase,dgdp_c + h2o_c  => dgmp_c + pi_c ,(MAL13P1_248) or (PF14_0297),MAL13P1_248 PF14_0297,,Nucleotides PurineMetabolism,0,0,1000,0,,3.6.1.6,edited; deleted h_c,,,,
GTHPap,GTHP_ap,2 gthrd_ap + h2o2_ap => 2 h2o_ap + gthox_ap,(PFL0595c),PFL0595c,,Redox RedoxMetabolism ; Redox MitochondrialAntioxidantSystem,0,0,1000,0,,1.11.1.9,deleted ROOH,�doi: 10.1371/journal.ppat.1001242; doi: 10.1111/j.1365-2958.2006.05303.x,,,
Lipid_prod,Lipid_prod,0.519 chsterol_c + 14 sphmyln_c + 1.5 tag_c + 35 all_pc_c + 18 all_pe_c + 4.25 all_pi_c + 1.7 all_pg_c + 4 dag_c+ all_ps_c  => lipid_c ,,,,Lipids LipidProduction,0,0,1000,0,,,Lipid groups obtained from Gulati et al. (if infected RBC contained more than RBC; approximate ratios from figure 1),DOI: 10.1016/j.com.2015.08.003,,,
pe_prod1,pe_prod1,pe120_c  => pe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod2,pe_prod2,pe140_c  => pe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod3,pe_prod3,pe141_c  => pe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod4,pe_prod4,pg_c => all_pg_c,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod5,pe_prod5,pe161_c  => pe_c,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod6,pe_prod6,pe180_c  => pe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod7,pe_prod7,pe181_c  => pe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod8,pe_prod8,pe_c  => all_pe_c,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod9,pe_prod9,1agpe120_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod10,pe_prod10,1agpe140_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod11,pe_prod11,1agpe141_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod12,pe_prod12,1agpe160_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod13,pe_prod13,1agpe161_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod14,pe_prod14,1agpe180_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod15,pe_prod15,1agpe181_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod16,pe_prod16,2agpe120_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod17,pe_prod17,2agpe140_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod18,pe_prod18,2agpe141_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod19,pe_prod19,2agpe160_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod20,pe_prod20,2agpe161_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod21,pe_prod21,2agpe180_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod22,pe_prod22,2agpe181_c  => lpe_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pe_prod23,pe_prod23,lpe_c  => all_pe_c,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
LPCHOLALLPC,assignment to generic species,lpchol_c => all_pc_c,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
PCALLPC,assignment to generic species,pc_c => all_pc_c,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
pg_prod1,pg_prod1,pg120_c  => pg_c ,,,,Lipids LipidProduction,0,0,1000,0,,,,,,,
